"Time","Area","Mean_Radius","Intensity_KTR_Cyan","Intensity_KTR_Green","Math_RatioCyan","Math_RatioGreen","Object_Label","Time_in_min"
3,176,1.4124,0.0156,0.0288,0.4286,0.7766,147,9
3,118,1.3405,0.0103,0.0319,0.4162,0.8874,156,9
3,111,1.416,0.0128,0.0243,0.4987,0.8812,155,9
3,145,1.3815,0.0302,0.0373,0.7087,0.8528,152,9
3,123,1.3554,0.0184,0.0273,0.4939,0.872,158,9
3,103,1.3648,0.0204,0.0349,0.4957,0.7097,161,9
3,164,1.3414,0.0164,0.0301,0.4364,0.8249,167,9
3,184,1.4085,0.0245,0.0296,0.5605,0.8398,168,9
3,144,1.3727,0.0222,0.0339,0.4569,0.7602,169,9
3,172,1.3248,0.02,0.0387,0.4106,0.7714,170,9
3,118,1.2722,0.0161,0.033,0.4682,0.7947,174,9
3,154,1.347,0.0168,0.0348,0.3634,0.6321,179,9
3,229,1.3983,0.0162,0.0305,0.4187,0.861,181,9
3,183,1.4085,0.0176,0.0276,0.4256,0.6101,183,9
3,265,1.5075,0.0148,0.0298,0.4187,0.7484,187,9
3,211,1.4696,0.0222,0.037,0.6563,1.1691,184,9
3,162,1.3725,0.0277,0.0294,0.5555,0.594,191,9
3,125,1.5149,0.0147,0.0305,0.4859,1.1117,192,9
3,228,1.4488,0.0221,0.0352,0.5953,0.9805,194,9
3,139,1.2803,0.0208,0.0242,0.6889,0.8723,199,9
3,112,1.4356,0.0176,0.0354,0.5019,1.2104,197,9
3,190,1.4697,0.0198,0.0333,0.5209,1.0025,203,9
3,187,1.4193,0.0215,0.0374,0.4262,0.6726,212,9
3,120,1.5978,0.0153,0.0284,0.5621,1.3563,227,9
3,236,1.4675,0.0211,0.035,0.5069,0.8354,233,9
3,149,1.366,0.0168,0.027,0.5334,0.6415,234,9
3,148,1.3674,0.0178,0.0299,0.438,0.583,243,9
3,106,1.3985,0.0187,0.0361,0.6602,0.9292,255,9
3,161,1.4081,0.014,0.032,0.3965,0.7349,256,9
3,124,1.3545,0.0139,0.0278,0.42,0.8197,260,9
3,162,1.3917,0.0266,0.0368,0.5605,0.8959,263,9
3,165,1.346,0.0161,0.0309,0.4225,0.9353,267,9
3,204,1.5144,0.0198,0.0318,0.6679,0.9112,269,9
3,114,1.4347,0.0177,0.0258,0.4777,1.0826,271,9
3,137,1.3324,0.0268,0.03,0.6555,0.6356,288,9
3,173,1.3878,0.0202,0.033,0.4162,0.7646,295,9
3,114,1.309,0.0129,0.0232,0.466,0.8643,292,9
3,162,1.4951,0.0118,0.0259,0.4687,0.8808,299,9
3,252,1.4325,0.0213,0.0431,0.4504,0.852,308,9
3,111,1.3562,0.0121,0.0264,0.4752,0.9098,307,9
3,155,1.4292,0.0166,0.0332,0.3852,0.6812,309,9
3,160,1.4098,0.0132,0.0263,0.4879,1.0345,301,9
3,152,1.4011,0.0175,0.0262,0.5113,0.7733,314,9
3,153,1.3788,0.0171,0.0287,0.3558,0.5981,319,9
3,210,1.4031,0.0233,0.0311,0.4907,0.632,322,9
3,113,1.3837,0.0169,0.0352,0.4957,0.8756,326,9
3,165,1.3941,0.0263,0.0411,0.5106,0.7994,329,9
3,261,1.4846,0.0167,0.0263,0.4062,0.6704,328,9
3,194,1.4876,0.0294,0.0331,0.6472,1.0149,334,9
3,161,1.491,0.0216,0.0341,0.7003,1.1648,336,9
3,125,1.3965,0.0259,0.0383,0.5802,0.894,339,9
3,131,1.2762,0.012,0.0285,0.4819,0.8665,342,9
3,120,1.5481,0.0174,0.0325,0.5797,1.0536,343,9
3,217,1.436,0.0214,0.0286,0.4515,0.5561,340,9
3,140,1.4914,0.0146,0.0299,0.5195,1.1712,355,9
3,213,1.3745,0.0174,0.0331,0.4469,0.9585,358,9
3,192,1.453,0.0179,0.0375,0.5059,1.0965,356,9
3,196,1.4273,0.0202,0.0316,0.4466,0.7413,359,9
3,146,1.3761,0.0122,0.0272,0.427,0.9455,362,9
3,174,1.3285,0.0181,0.0332,0.4227,0.779,365,9
3,251,1.4495,0.0199,0.0395,0.4129,0.7828,366,9
3,205,1.338,0.026,0.0364,0.4741,0.6643,369,9
3,129,1.3289,0.015,0.0272,0.3637,0.6141,370,9
3,176,1.3278,0.0182,0.0298,0.4813,0.7653,375,9
3,142,1.4194,0.0119,0.0237,0.3788,0.7083,379,9
3,174,1.3249,0.0166,0.0268,0.4337,0.7544,381,9
3,256,1.4724,0.0212,0.0361,0.4021,0.689,382,9
3,149,1.3282,0.0217,0.0387,0.5209,0.8924,383,9
3,138,1.3446,0.0146,0.0303,0.5247,0.8383,392,9
3,220,1.3567,0.02,0.0301,0.4319,0.7247,395,9
3,145,1.3162,0.0143,0.0304,0.4775,0.9771,396,9
3,190,1.4251,0.0121,0.0296,0.3429,0.8193,397,9
3,164,1.2896,0.0173,0.0293,0.4048,0.726,403,9
3,191,1.3634,0.0231,0.0311,0.4961,0.6902,405,9
3,222,1.3818,0.0214,0.0313,0.481,0.8598,406,9
3,129,1.4187,0.0264,0.0312,0.8977,1.166,404,9
3,212,1.5281,0.014,0.0271,0.3623,0.7168,407,9
3,113,1.408,0.0114,0.03,0.4601,0.9158,421,9
3,196,1.4147,0.0223,0.0308,0.4212,0.5942,422,9
3,145,1.3365,0.0203,0.0298,0.5945,1.06,423,9
3,220,1.5046,0.0226,0.0262,0.612,0.902,428,9
3,216,1.4671,0.0194,0.0305,0.4542,0.8067,432,9
3,193,1.3587,0.0168,0.0279,0.5201,0.7997,444,9
3,173,1.4651,0.0177,0.0331,0.4169,0.9872,449,9
3,146,1.3433,0.0138,0.0247,0.4207,0.8477,456,9
3,127,1.5219,0.0162,0.0302,0.4935,0.7535,457,9
3,135,1.3683,0.0182,0.0275,0.4776,0.809,458,9
3,153,1.4662,0.0179,0.0275,0.5657,1.313,462,9
3,180,1.412,0.0132,0.034,0.4017,0.828,466,9
3,110,1.2326,0.0231,0.0193,0.4969,0.3775,475,9
3,180,1.3709,0.0194,0.031,0.4123,0.6137,495,9
3,170,1.3147,0.0152,0.028,0.5321,0.8195,492,9
3,193,1.3824,0.0196,0.0378,0.4142,0.7736,500,9
3,106,1.2673,0.0251,0.0313,0.5803,0.7257,505,9
3,169,1.4002,0.0262,0.0376,0.6389,0.9649,502,9
3,191,1.4648,0.0241,0.0342,0.5488,0.8063,516,9
3,140,1.2895,0.0177,0.0244,0.5591,0.8292,522,9
3,122,1.4269,0.0156,0.0289,0.4728,1.1866,523,9
3,170,1.4446,0.0199,0.0317,0.52,0.8542,526,9
3,135,1.3465,0.0172,0.0267,0.5202,0.9764,530,9
3,114,1.3917,0.0202,0.0265,0.5118,0.7351,529,9
3,135,1.3374,0.018,0.0365,0.4717,1.0444,534,9
3,136,1.4249,0.0185,0.0258,0.4934,0.9907,538,9
3,116,1.3858,0.0222,0.0291,0.5236,0.8698,544,9
3,182,1.4134,0.0204,0.0362,0.4895,0.9218,549,9
3,127,1.4911,0.0234,0.026,0.7611,1.1898,554,9
3,105,1.3142,0.0148,0.0277,0.5094,0.8213,553,9
3,115,1.2337,0.0139,0.0252,0.3918,0.703,557,9
3,214,1.4632,0.0208,0.0298,0.499,0.7423,559,9
3,161,1.4712,0.0181,0.0285,0.5554,1.1463,564,9
3,125,1.4048,0.0139,0.0305,0.4869,1.0704,568,9
3,131,1.3724,0.0225,0.0304,0.5506,1.0182,569,9
3,135,1.3125,0.0231,0.0298,0.5059,0.6078,571,9
3,114,1.229,0.0184,0.0262,0.4504,0.8339,573,9
3,149,1.3739,0.0202,0.0344,0.4713,0.8323,570,9
3,128,1.5378,0.0221,0.0331,0.5688,0.8408,572,9
3,108,1.3125,0.0235,0.0324,0.5767,0.7515,577,9
3,206,1.4836,0.032,0.029,0.8597,0.8775,578,9
3,156,1.3754,0.0214,0.0285,0.464,0.7256,582,9
3,141,1.3791,0.0143,0.0277,0.4244,0.9015,593,9
3,112,1.3693,0.0123,0.0274,0.4305,0.7838,601,9
3,208,1.3595,0.0214,0.0356,0.4479,0.7738,598,9
3,177,1.4778,0.0181,0.0288,0.4237,0.9571,599,9
3,137,1.4729,0.014,0.0288,0.4669,1.2747,607,9
3,177,1.3356,0.0294,0.0312,0.7982,0.7029,612,9
3,204,1.4283,0.0206,0.0255,0.4404,0.5239,614,9
3,142,1.4408,0.0273,0.0275,0.6153,0.6754,616,9
3,144,1.3171,0.018,0.0264,0.4906,0.7992,622,9
3,291,1.4998,0.0355,0.0401,0.6286,0.6913,623,9
3,130,1.363,0.0168,0.0316,0.4668,0.8068,631,9
3,108,1.3958,0.0166,0.0252,0.3722,0.5796,635,9
3,188,1.3566,0.0291,0.048,0.5672,0.7746,643,9
3,137,1.3479,0.0156,0.0315,0.4348,0.8508,647,9
3,155,1.4038,0.0211,0.0401,0.4745,0.7915,665,9
3,115,1.2972,0.0235,0.0279,0.5981,0.84,670,9
3,194,1.3888,0.0249,0.0304,0.6777,1.0179,690,9
3,107,1.3903,0.0178,0.0354,0.4861,0.9403,697,9
3,140,1.2531,0.015,0.0275,0.3648,0.4947,698,9
3,124,1.4261,0.0296,0.0315,0.8186,1.0435,701,9
3,182,1.3221,0.0206,0.0284,0.4476,0.7289,705,9
3,107,1.4167,0.0297,0.0354,0.5911,0.9166,706,9
3,204,1.4443,0.0185,0.033,0.4418,0.8794,707,9
3,166,1.3886,0.0154,0.0317,0.3958,0.7394,713,9
3,120,1.3535,0.0302,0.0295,0.6588,0.9732,721,9
3,138,1.2378,0.0191,0.0227,0.396,0.448,723,9
3,146,1.4235,0.0222,0.0303,0.5349,0.7406,722,9
3,125,1.3239,0.0258,0.0263,0.6035,0.6397,728,9
3,119,1.486,0.0319,0.0298,0.7396,1.0797,734,9
3,110,1.209,0.0182,0.0254,0.4326,0.5315,739,9
3,221,1.4001,0.0249,0.0319,0.592,0.861,749,9
3,111,1.3514,0.0228,0.032,0.5097,0.735,751,9
3,109,1.4096,0.023,0.0294,0.4706,0.853,762,9
3,137,1.2975,0.0355,0.027,0.6998,0.532,764,9
4,128,1.4492,0.0273,0.0303,0.5302,0.5502,4,13.5
4,116,1.4155,0.0122,0.0239,0.4175,0.7992,15,13.5
4,111,1.2511,0.0205,0.0334,0.4883,0.7476,19,13.5
4,127,1.4032,0.0144,0.0296,0.4575,0.8371,26,13.5
4,128,1.354,0.0141,0.034,0.5437,0.9139,28,13.5
4,119,1.3447,0.0128,0.0281,0.3452,0.8256,38,13.5
4,110,1.3834,0.0134,0.0245,0.4355,0.7809,43,13.5
4,238,1.4201,0.0202,0.0355,0.5395,0.7873,52,13.5
4,117,1.2919,0.0156,0.0317,0.3564,0.5871,58,13.5
4,148,1.4932,0.0207,0.0317,0.5581,1.0072,71,13.5
4,178,1.4913,0.0198,0.0283,0.5804,0.7451,73,13.5
4,153,1.3281,0.0237,0.0302,0.5865,0.7574,70,13.5
4,219,1.4347,0.0217,0.0314,0.5083,0.7701,77,13.5
4,137,1.3432,0.0268,0.0349,0.5901,0.8152,83,13.5
4,163,1.2961,0.0202,0.0244,0.4837,0.5333,87,13.5
4,136,1.4607,0.017,0.03,0.5358,0.9335,93,13.5
4,194,1.4209,0.0189,0.0314,0.4886,0.9436,97,13.5
4,180,1.5134,0.0164,0.0302,0.5852,1.0656,102,13.5
4,124,1.3468,0.0178,0.028,0.3866,0.791,104,13.5
4,114,1.2812,0.0182,0.0265,0.4872,0.6296,106,13.5
4,128,1.3286,0.02,0.0267,0.4617,0.5767,114,13.5
4,138,1.3407,0.0188,0.0321,0.5403,1.0415,115,13.5
4,107,1.3193,0.0142,0.0266,0.6597,1.0108,119,13.5
4,229,1.4384,0.0234,0.0297,0.773,0.7393,124,13.5
4,107,1.4343,0.0172,0.0271,0.5016,0.8842,125,13.5
4,159,1.5171,0.0174,0.032,0.5825,1.0093,126,13.5
4,138,1.3343,0.0198,0.0374,0.5772,0.8281,130,13.5
4,149,1.3452,0.021,0.0264,0.5522,0.7405,133,13.5
4,158,1.3067,0.0131,0.0267,0.4518,0.8723,137,13.5
4,162,1.3452,0.0181,0.0315,0.3899,0.5603,138,13.5
4,133,1.3398,0.016,0.0318,0.4078,0.9028,135,13.5
4,126,1.3119,0.0134,0.0314,0.4268,0.8879,140,13.5
4,154,1.3657,0.0204,0.0299,0.5408,0.9052,146,13.5
4,180,1.4397,0.0149,0.0285,0.4141,0.8152,147,13.5
4,122,1.3332,0.01,0.0311,0.4395,0.8403,156,13.5
4,111,1.4113,0.0134,0.0238,0.5003,0.8776,155,13.5
4,147,1.3716,0.0288,0.0386,0.6831,0.8923,152,13.5
4,124,1.3345,0.0188,0.0278,0.5144,0.9334,158,13.5
4,105,1.3361,0.018,0.0341,0.4458,0.7101,161,13.5
4,162,1.343,0.0151,0.032,0.4069,0.905,167,13.5
4,196,1.416,0.0232,0.0285,0.5247,0.7964,168,13.5
4,144,1.3486,0.0217,0.0337,0.4473,0.7623,169,13.5
4,176,1.3445,0.0194,0.0387,0.4066,0.7793,170,13.5
4,126,1.2825,0.0144,0.0319,0.4006,0.7761,174,13.5
4,172,1.3853,0.0167,0.0332,0.3585,0.6122,179,13.5
4,230,1.4173,0.0169,0.0309,0.4414,0.9014,181,13.5
4,201,1.4216,0.0159,0.0271,0.3834,0.6059,183,13.5
4,213,1.4337,0.0224,0.0351,0.6419,1.1209,184,13.5
4,265,1.4956,0.0151,0.0304,0.4088,0.7273,187,13.5
4,173,1.3818,0.0278,0.0291,0.5958,0.5865,191,13.5
4,130,1.5606,0.014,0.0314,0.4765,1.1125,192,13.5
4,238,1.459,0.0214,0.0355,0.5586,0.9832,194,13.5
4,132,1.362,0.022,0.025,0.6937,0.8641,199,13.5
4,114,1.4269,0.018,0.035,0.5313,1.2559,197,13.5
4,195,1.445,0.0185,0.0323,0.4991,1.02,203,13.5
4,185,1.4069,0.0212,0.0391,0.4274,0.7164,212,13.5
4,118,1.5291,0.0158,0.0274,0.5611,1.2205,227,13.5
4,248,1.4767,0.0207,0.0349,0.4953,0.8289,233,13.5
4,140,1.3299,0.0172,0.0276,0.5729,0.7002,234,13.5
4,152,1.3747,0.0168,0.03,0.411,0.5755,243,13.5
4,109,1.3815,0.0185,0.0364,0.6289,0.9261,255,13.5
4,161,1.4081,0.0149,0.0318,0.4314,0.764,256,13.5
4,130,1.3919,0.0146,0.0274,0.4501,0.8338,260,13.5
4,165,1.3717,0.0253,0.0356,0.5398,0.8518,263,13.5
4,163,1.3683,0.017,0.0306,0.4496,0.9791,267,13.5
4,202,1.5069,0.0186,0.031,0.6125,0.888,269,13.5
4,116,1.4255,0.0168,0.026,0.4678,1.084,271,13.5
4,139,1.3934,0.0245,0.0304,0.5809,0.6572,288,13.5
4,114,1.3591,0.0122,0.0233,0.4493,0.8644,292,13.5
4,183,1.3712,0.0202,0.0335,0.4174,0.7863,295,13.5
4,173,1.5082,0.0111,0.0252,0.4521,0.8724,299,13.5
4,258,1.4573,0.0215,0.0422,0.462,0.8582,308,13.5
4,114,1.3385,0.0126,0.0269,0.5072,0.9314,307,13.5
4,154,1.4038,0.017,0.0336,0.4008,0.6991,309,13.5
4,149,1.4029,0.0135,0.0264,0.4813,1.0042,301,13.5
4,157,1.4172,0.0162,0.0265,0.4756,0.7781,314,13.5
4,158,1.3876,0.0158,0.0292,0.3319,0.6008,319,13.5
4,206,1.3821,0.0232,0.0308,0.4942,0.6147,322,13.5
4,113,1.3623,0.0175,0.0338,0.503,0.8309,326,13.5
4,163,1.4109,0.028,0.0415,0.5295,0.8131,329,13.5
4,257,1.4845,0.0183,0.0264,0.4381,0.7018,328,13.5
4,197,1.4631,0.029,0.0327,0.622,1.0086,334,13.5
4,166,1.4904,0.0216,0.0336,0.6872,1.157,336,13.5
4,120,1.385,0.0269,0.038,0.589,0.9255,339,13.5
4,122,1.2612,0.0115,0.0271,0.4769,0.8331,342,13.5
4,120,1.5291,0.016,0.0328,0.576,1.079,343,13.5
4,217,1.4544,0.0193,0.029,0.4113,0.5725,340,13.5
4,127,1.4815,0.0143,0.0304,0.5159,1.1314,355,13.5
4,217,1.3674,0.0181,0.0325,0.46,0.9631,358,13.5
4,199,1.4396,0.0168,0.0369,0.4646,1.0283,356,13.5
4,209,1.4488,0.0192,0.0313,0.4195,0.724,359,13.5
4,156,1.3719,0.0123,0.0276,0.4067,0.9359,362,13.5
4,171,1.3153,0.0183,0.0334,0.4363,0.7847,365,13.5
4,253,1.461,0.0193,0.0392,0.404,0.7944,366,13.5
4,205,1.3401,0.0272,0.0349,0.4839,0.6384,369,13.5
4,135,1.3235,0.0148,0.0254,0.3815,0.5787,370,13.5
4,175,1.3044,0.018,0.0306,0.4674,0.8045,375,13.5
4,148,1.4168,0.0117,0.0236,0.3761,0.7107,379,13.5
4,182,1.3051,0.0159,0.0272,0.4141,0.7451,381,13.5
4,259,1.4649,0.0211,0.0355,0.3917,0.6781,382,13.5
4,160,1.3174,0.0207,0.037,0.4978,0.8505,383,13.5
4,137,1.3922,0.0151,0.0304,0.5573,0.8519,392,13.5
4,210,1.3526,0.0209,0.0302,0.4527,0.717,395,13.5
4,134,1.3399,0.0129,0.0293,0.4486,0.8946,396,13.5
4,197,1.4375,0.0126,0.0282,0.3678,0.7942,397,13.5
4,173,1.293,0.0174,0.029,0.4054,0.7378,403,13.5
4,138,1.4178,0.0262,0.0317,0.8739,1.2104,404,13.5
4,228,1.3999,0.0208,0.0305,0.4763,0.8145,406,13.5
4,195,1.3635,0.0247,0.0318,0.5284,0.7032,405,13.5
4,221,1.4984,0.014,0.0268,0.3612,0.6962,407,13.5
4,115,1.4102,0.012,0.0301,0.4838,0.9414,421,13.5
4,204,1.419,0.0205,0.0301,0.3921,0.5734,422,13.5
4,147,1.3111,0.0193,0.029,0.5718,0.9691,423,13.5
4,231,1.5023,0.0191,0.0308,0.4615,0.8318,432,13.5
4,241,1.5283,0.0208,0.0261,0.5685,0.9047,428,13.5
4,211,1.3839,0.017,0.028,0.503,0.7972,444,13.5
4,169,1.4326,0.0161,0.0317,0.3836,0.9312,449,13.5
4,133,1.2334,0.0125,0.0253,0.4044,0.9061,456,13.5
4,132,1.4922,0.0148,0.029,0.4749,0.7067,457,13.5
4,135,1.3535,0.0176,0.0253,0.4766,0.7371,458,13.5
4,140,1.4289,0.0174,0.0258,0.5709,1.1755,462,13.5
4,181,1.401,0.0132,0.0333,0.3983,0.8066,466,13.5
4,112,1.2457,0.0207,0.0189,0.442,0.3727,475,13.5
4,183,1.3872,0.0172,0.0303,0.3655,0.5978,495,13.5
4,168,1.3465,0.0166,0.0277,0.6043,0.8172,492,13.5
4,202,1.4042,0.0188,0.0373,0.3967,0.7801,500,13.5
4,171,1.3814,0.0254,0.037,0.618,0.963,502,13.5
4,108,1.2734,0.0223,0.0305,0.5045,0.7014,505,13.5
4,193,1.4776,0.0233,0.0345,0.5487,0.8559,516,13.5
4,141,1.308,0.0168,0.0253,0.5585,0.8458,522,13.5
4,128,1.3876,0.0161,0.0283,0.4952,1.1657,523,13.5
4,178,1.4908,0.0188,0.0334,0.4961,0.9584,526,13.5
4,113,1.4071,0.0202,0.0272,0.5078,0.7437,529,13.5
4,123,1.3669,0.0169,0.0259,0.5322,0.9646,530,13.5
4,142,1.337,0.0182,0.0354,0.4721,1.0508,534,13.5
4,127,1.4045,0.0183,0.0246,0.4933,0.8838,538,13.5
4,127,1.403,0.0226,0.0286,0.5459,0.8647,544,13.5
4,185,1.444,0.019,0.0355,0.4531,0.8745,549,13.5
4,130,1.5458,0.0231,0.026,0.7537,1.2849,554,13.5
4,111,1.3095,0.0142,0.0279,0.4806,0.802,553,13.5
4,128,1.2588,0.0131,0.0246,0.3517,0.7027,557,13.5
4,211,1.4715,0.0207,0.0288,0.508,0.7277,559,13.5
4,157,1.4836,0.0188,0.0288,0.6055,1.1556,564,13.5
4,119,1.4025,0.0149,0.0317,0.5103,1.1384,568,13.5
4,127,1.3892,0.023,0.0299,0.5768,0.9768,569,13.5
4,142,1.3241,0.0222,0.0297,0.4753,0.5978,571,13.5
4,126,1.5146,0.0225,0.0322,0.5789,0.8435,572,13.5
4,153,1.4034,0.0195,0.0356,0.4576,0.8562,570,13.5
4,122,1.3189,0.0167,0.027,0.4024,0.8949,573,13.5
4,111,1.2814,0.0222,0.032,0.5359,0.7345,577,13.5
4,200,1.5098,0.031,0.029,0.8452,0.8852,578,13.5
4,168,1.3956,0.0208,0.0279,0.4591,0.6994,582,13.5
4,137,1.3574,0.0135,0.0263,0.4141,0.8224,593,13.5
4,199,1.3526,0.022,0.0354,0.4575,0.7697,598,13.5
4,175,1.4594,0.0183,0.0293,0.4236,0.9699,599,13.5
4,126,1.368,0.0127,0.0274,0.4407,0.8041,601,13.5
4,145,1.4607,0.0138,0.0276,0.4661,1.2258,607,13.5
4,182,1.3645,0.0295,0.0318,0.7554,0.7253,612,13.5
4,204,1.4357,0.0212,0.0257,0.4557,0.5406,614,13.5
4,137,1.4458,0.0268,0.0283,0.6042,0.708,616,13.5
4,294,1.5075,0.0356,0.0407,0.6256,0.702,623,13.5
4,156,1.2988,0.0176,0.0264,0.4616,0.817,622,13.5
4,131,1.3987,0.0166,0.0309,0.4588,0.7948,631,13.5
4,120,1.3672,0.0161,0.026,0.3584,0.6117,635,13.5
4,167,1.3014,0.0289,0.0485,0.5569,0.7843,643,13.5
4,154,1.347,0.0164,0.0307,0.4638,0.8052,647,13.5
4,160,1.4041,0.0212,0.0397,0.4734,0.7956,665,13.5
4,132,1.2714,0.0231,0.0274,0.5877,0.8187,670,13.5
4,187,1.3939,0.0256,0.0314,0.7128,1.1449,690,13.5
4,107,1.3838,0.0175,0.0347,0.4856,0.9404,697,13.5
4,195,1.33,0.0223,0.0286,0.4795,0.7319,705,13.5
4,154,1.2736,0.0137,0.0263,0.3279,0.4688,698,13.5
4,131,1.4425,0.0282,0.0311,0.7647,1.042,701,13.5
4,111,1.3693,0.0297,0.0346,0.5902,0.8794,706,13.5
4,201,1.4557,0.0201,0.0333,0.5016,0.9378,707,13.5
4,165,1.3799,0.0148,0.0304,0.3891,0.7249,713,13.5
4,110,1.3198,0.0295,0.0292,0.6365,0.9627,721,13.5
4,148,1.443,0.0224,0.0305,0.5303,0.7767,722,13.5
4,136,1.2586,0.0182,0.0221,0.3761,0.4401,723,13.5
4,108,1.354,0.0241,0.0258,0.5518,0.6579,728,13.5
4,116,1.4285,0.0328,0.0282,0.754,0.9869,734,13.5
4,117,1.2081,0.0185,0.0253,0.4245,0.5262,739,13.5
4,226,1.4365,0.0242,0.0325,0.5786,0.8964,749,13.5
4,116,1.2895,0.0213,0.0313,0.4847,0.7325,751,13.5
4,140,1.3046,0.035,0.027,0.6909,0.5371,764,13.5
4,108,1.4362,0.0229,0.0306,0.4725,0.8976,762,13.5
5,121,1.3998,0.0302,0.0308,0.5857,0.5607,4,18
5,111,1.4178,0.0121,0.0253,0.4063,0.8804,15,18
5,107,1.272,0.0215,0.0346,0.5216,0.778,19,18
5,128,1.4132,0.0159,0.0301,0.4998,0.8498,26,18
5,126,1.328,0.0128,0.0336,0.4911,0.9002,28,18
5,113,1.3514,0.0159,0.0284,0.4346,0.8219,38,18
5,119,1.4103,0.014,0.0256,0.45,0.8126,43,18
5,232,1.4085,0.0195,0.0354,0.5134,0.7724,52,18
5,108,1.307,0.0172,0.0321,0.4016,0.5995,58,18
5,150,1.3457,0.0227,0.03,0.5605,0.7723,70,18
5,144,1.4766,0.02,0.0309,0.5321,0.9388,71,18
5,170,1.4688,0.0211,0.0292,0.5989,0.7867,73,18
5,211,1.4612,0.0211,0.0316,0.503,0.7705,77,18
5,140,1.3467,0.0297,0.0346,0.6314,0.8061,83,18
5,162,1.292,0.0193,0.0248,0.4624,0.5556,87,18
5,135,1.4789,0.0168,0.0306,0.5178,0.9657,93,18
5,186,1.4194,0.0196,0.0309,0.4949,0.8633,97,18
5,179,1.5329,0.0166,0.0311,0.5908,1.1049,102,18
5,128,1.355,0.0186,0.0294,0.3974,0.8185,104,18
5,112,1.2646,0.0181,0.0267,0.4753,0.6219,106,18
5,124,1.3577,0.0204,0.0267,0.4585,0.5567,114,18
5,142,1.3523,0.0196,0.0317,0.5531,1.0494,115,18
5,112,1.3271,0.0133,0.0267,0.6131,0.9571,119,18
5,237,1.4395,0.0241,0.0296,0.7554,0.7445,124,18
5,116,1.3748,0.0178,0.0276,0.4984,0.8567,125,18
5,158,1.539,0.0172,0.0315,0.5757,0.9638,126,18
5,141,1.3368,0.0195,0.037,0.5431,0.8,130,18
5,140,1.3534,0.0218,0.028,0.5597,0.7933,133,18
5,141,1.331,0.0144,0.0276,0.4738,0.8991,137,18
5,125,1.3348,0.0174,0.0334,0.4468,0.9416,135,18
5,164,1.3396,0.0186,0.0302,0.3943,0.5452,138,18
5,123,1.3374,0.0136,0.0322,0.4503,0.9485,140,18
5,153,1.3896,0.0209,0.0311,0.5367,0.949,146,18
5,170,1.421,0.0156,0.0286,0.4428,0.7946,147,18
5,145,1.3941,0.029,0.0382,0.6992,0.8923,152,18
5,117,1.3258,0.0104,0.0303,0.4541,0.8131,156,18
5,103,1.4238,0.0114,0.0245,0.4521,0.9603,155,18
5,118,1.3739,0.0183,0.0303,0.5035,1.1411,158,18
5,110,1.377,0.0196,0.0341,0.4696,0.6859,161,18
5,165,1.3536,0.0158,0.0318,0.417,0.9066,167,18
5,187,1.3837,0.023,0.0299,0.5189,0.8486,168,18
5,143,1.3378,0.0229,0.0341,0.4726,0.7735,169,18
5,171,1.3356,0.0202,0.0396,0.4101,0.7976,170,18
5,124,1.2752,0.0147,0.0326,0.4277,0.7953,174,18
5,153,1.357,0.0171,0.035,0.3728,0.6367,179,18
5,230,1.4181,0.0169,0.0299,0.4383,0.8728,181,18
5,198,1.4289,0.0162,0.0265,0.3962,0.5807,183,18
5,213,1.4429,0.023,0.0367,0.6742,1.1299,184,18
5,260,1.5031,0.0149,0.03,0.4152,0.7404,187,18
5,132,1.485,0.0141,0.0302,0.4781,1.069,192,18
5,167,1.3445,0.0276,0.0288,0.5732,0.5722,191,18
5,236,1.45,0.0213,0.0362,0.5684,1.0517,194,18
5,141,1.3359,0.021,0.0249,0.7079,0.8883,199,18
5,119,1.4461,0.0176,0.0348,0.5045,1.2537,197,18
5,204,1.4629,0.0187,0.032,0.5041,0.9592,203,18
5,121,1.4791,0.0226,0.0415,0.4474,0.7585,212,18
5,114,1.5404,0.0155,0.0271,0.5583,1.2317,227,18
5,246,1.4844,0.0203,0.0354,0.4923,0.8284,233,18
5,151,1.3358,0.0171,0.0291,0.5359,0.7491,234,18
5,147,1.3431,0.0167,0.0303,0.4254,0.5705,243,18
5,115,1.3632,0.0173,0.0357,0.5709,0.9198,255,18
5,165,1.4268,0.0145,0.0326,0.4112,0.7678,256,18
5,126,1.3992,0.0144,0.0283,0.4508,0.8671,260,18
5,168,1.3654,0.0253,0.0359,0.5466,0.856,263,18
5,156,1.3536,0.0177,0.03,0.4875,0.9614,267,18
5,210,1.528,0.0202,0.0317,0.671,0.8871,269,18
5,118,1.4388,0.0182,0.0258,0.5046,1.0286,271,18
5,142,1.4018,0.0246,0.0315,0.585,0.6968,288,18
5,174,1.368,0.0207,0.0339,0.4332,0.7784,295,18
5,106,1.3068,0.0131,0.0235,0.5048,0.8331,292,18
5,178,1.5214,0.0109,0.0264,0.4503,0.932,299,18
5,154,1.3677,0.0132,0.0253,0.4669,0.8986,301,18
5,252,1.4378,0.022,0.0427,0.473,0.8602,308,18
5,109,1.3708,0.0116,0.0251,0.4836,0.8963,307,18
5,147,1.3778,0.0173,0.0335,0.403,0.7009,309,18
5,148,1.3877,0.0168,0.0266,0.4953,0.7787,314,18
5,152,1.3984,0.0162,0.03,0.3401,0.6044,319,18
5,208,1.3539,0.0232,0.0306,0.4979,0.6092,322,18
